"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 11:15:48,1148992
2024-06-17 11:15:50,1148841
2024-06-17 11:15:52,1156062
2024-06-17 11:15:54,1162091
2024-06-17 11:15:56,1162096
2024-06-17 11:15:58,1162363
2024-06-17 11:16:00,1163163
2024-06-17 11:16:02,1163782
2024-06-17 11:16:04,1164117
2024-06-17 11:16:06,1163815
2024-06-17 11:16:08,1116175
2024-06-17 11:16:10,1176888
2024-06-17 11:16:12,1176396
2024-06-17 11:16:14,1178119
2024-06-17 11:16:16,1179443
2024-06-17 11:16:18,1179539
2024-06-17 11:16:20,1179741
2024-06-17 11:16:22,1179803
2024-06-17 11:16:24,1179853
2024-06-17 11:16:26,1153174
2024-06-17 11:16:28,1128137
2024-06-17 11:16:30,1192427
2024-06-17 11:16:32,1194118
2024-06-17 11:16:34,1195885
2024-06-17 11:16:36,1195921
2024-06-17 11:16:38,1193246
2024-06-17 11:16:40,1191910
2024-06-17 11:16:42,1192862
2024-06-17 11:16:44,1192101
2024-06-17 11:16:46,1144383
2024-06-17 11:16:48,1170880
2024-06-17 11:16:50,1163903
2024-06-17 11:16:52,1157748
2024-06-17 11:16:54,1160234
2024-06-17 11:16:56,1150128
2024-06-17 11:16:58,1148776
2024-06-17 11:17:00,1145503
2024-06-17 11:17:02,1144620
2024-06-17 11:17:04,1140805
2024-06-17 11:17:06,1138973
2024-06-17 11:17:08,1138832
2024-06-17 11:17:10,1133117
2024-06-17 11:17:12,1113532
2024-06-17 11:17:14,1116631
2024-06-17 11:17:16,1110268
2024-06-17 11:17:18,1109365
2024-06-17 11:17:20,1077235
2024-06-17 11:17:22,1103635
2024-06-17 11:17:24,1103307
2024-06-17 11:17:26,1102953
2024-06-17 11:17:28,1085995
2024-06-17 11:17:30,1084184
2024-06-17 11:17:32,1083081
