"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-12 11:32:46,765077
2024-06-12 11:32:48,761511
2024-06-12 11:32:50,794494
2024-06-12 11:32:52,794824
2024-06-12 11:32:54,795423
2024-06-12 11:32:56,797093
2024-06-12 11:32:58,798045
2024-06-12 11:33:00,808089
2024-06-12 11:33:02,806622
2024-06-12 11:33:04,808573
2024-06-12 11:33:06,813274
2024-06-12 11:33:08,813984
2024-06-12 11:33:10,816624
2024-06-12 11:33:12,818834
2024-06-12 11:33:14,831924
2024-06-12 11:33:16,832299
2024-06-12 11:33:18,839952
2024-06-12 11:33:20,873196
2024-06-12 11:33:22,874449
