i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
0,1660,13473636352,2806,9503,9640,11824,1056,286794,20616,2556.0,854,64577,8433,2549.0,2971,424178,0.00803,0.034,0.0128,0.0761,0.00615,0.0716,0.0816,0.00245,0.0224,0.0259,0.0392,0.00403,0.00702,0.0326,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1660,13484777472,2806,9503,9640,11824,1056,286794,20868,2516.0,854,64577,8433,2549.0,2971,424390,0.00803,0.034,0.0128,0.0793,0.00634,0.0716,0.0826,0.00241,0.0224,0.0259,0.0392,0.00403,0.00702,0.033,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1631,13492387840,2806,9503,9640,11824,1056,302054,21121,2400.0,854,64577,8433,2849.0,3139,440255,0.00838,0.034,0.0128,0.0793,0.00634,0.0762,0.0877,0.00237,0.0224,0.025,0.0392,0.00414,0.00775,0.0338,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1631,13495894016,2806,9883,9640,12258,1056,302054,21373,2548.0,936,67001,8433,2849.0,3139,443977,0.00866,0.034,0.0124,0.0793,0.00634,0.0762,0.0887,0.00234,0.0224,0.0286,0.039,0.00414,0.00775,0.0341,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1631,13514866688,2923,9883,10167,12258,1056,302054,22852,2506.0,936,67001,9214,2849.0,3139,446839,0.00866,0.034,0.0144,0.0793,0.00634,0.0762,0.0898,0.00218,0.0217,0.0286,0.0473,0.00414,0.00775,0.035,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1631,13524897792,2995,9883,10167,13258,1056,302054,23119,2463.0,936,72839,9214,2849.0,3139,453974,0.00866,0.034,0.0144,0.0793,0.00687,0.0762,0.0908,0.00234,0.0246,0.0286,0.0473,0.00414,0.0081,0.0354,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1631,13533446144,3016,9586,11098,13258,1154,302054,23386,2421.0,982,72839,9466,2849.0,3139,455249,0.00866,0.034,0.0144,0.0833,0.00687,0.0762,0.0919,0.0023,0.0246,0.0299,0.0473,0.00414,0.0081,0.036,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1623,13534826496,3108,10963,11098,13258,1154,302054,23653,2378.0,982,72839,9777,2962.0,3139,457366,0.00866,0.034,0.0149,0.0884,0.00708,0.0792,0.093,0.00226,0.0255,0.0299,0.0473,0.00424,0.0081,0.0369,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1628,13535604736,3108,11436,11098,13753,1195,331151,23920,2336.0,982,75164,9777,2962.0,3139,490021,0.00885,0.0363,0.0149,0.0884,0.00708,0.0792,0.094,0.00223,0.0255,0.0299,0.0473,0.00433,0.0081,0.0372,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1628,13549649920,3108,11436,11098,13753,1195,340215,24187,2294.0,982,77697,9777,2962.0,3370,502072,0.00885,0.0383,0.0149,0.0884,0.00708,0.0848,0.0998,0.00219,0.0255,0.0299,0.0473,0.00433,0.0081,0.0383,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1628,13543714816,3108,11436,11098,13753,1195,342566,24454,2251.0,1041,77697,9777,2962.0,3522,504858,0.00912,0.0383,0.0156,0.0884,0.00708,0.0848,0.101,0.00215,0.0267,0.0317,0.0473,0.00433,0.00784,0.0387,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1628,13575999488,3108,11436,11948,13753,1195,352589,24721,2255.0,1041,77697,9777,3221.0,3522,516262,0.00912,0.0383,0.0156,0.092,0.00708,0.0848,0.102,0.00211,0.0267,0.0317,0.0519,0.00433,0.00808,0.0395,0,0,0,0,0,0,0,0,0.0,0,0,0,0
