Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,one_i_o_read,one_i_o_write,one_memory,network_outgoing_pod_adservice,network_outgoing_pod_cartservice,network_outgoing_pod_checkoutservice,network_outgoing_pod_currencyservice,network_outgoing_pod_emailservice,network_outgoing_pod_frontend,network_outgoing_pod_loadgenerator,network_outgoing_pod_loadgenerator.1,network_outgoing_pod_paymentservice,network_outgoing_pod_productcatalogservice,network_outgoing_pod_recommendationservice,network_outgoing_pod_redis,network_outgoing_pod_shippingservice,network_outgoing_system,cpu_pod_adservice,cpu_pod_cartservice,cpu_pod_checkoutservice,cpu_pod_currencyservice,cpu_pod_emailservice,cpu_pod_frontend,cpu_pod_loadgenerator,cpu_pod_loadgenerator.1,cpu_pod_paymentservice,cpu_pod_productcatalogservice,cpu_pod_recommendationservice,cpu_pod_redis,cpu_pod_shippingservice,cpu_system,"one_pod_restart_{container=""main"", instance=""kube","one_pod_restart_{container=""main"", instance=""kube.1","one_pod_restart_{container=""redis"", instance=""kube","one_pod_restart_{container=""server"", instance=""kube","one_pod_restart_{container=""server"", instance=""kube.1","one_pod_restart_{container=""server"", instance=""kube.2","one_pod_restart_{container=""server"", instance=""kube.3","one_pod_restart_{container=""server"", instance=""kube.4","one_pod_restart_{container=""server"", instance=""kube.5","one_pod_restart_{container=""server"", instance=""kube.6","one_pod_restart_{container=""server"", instance=""kube.7","one_pod_restart_{container=""server"", instance=""kube.8","one_pod_restart_{container=""server"", instance=""kube.9"
178,125,1326.6,214.0,618,12556500992,3713,9332,7220,14640,799,263328,17864,706.0,721,57444,6971,2607.0,2681,388025,0.00927,0.0456,0.0108,0.105,0.00451,0.0799,0.0699,0.00107,0.0188,0.0306,0.029,0.00487,0.00632,0.0347,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
180,147,1851.7755102040817,1222.0,618,12567973888,3713,9332,7220,14640,799,263328,18062,693.0,721,59225,6971,2607.0,2681,389992,0.00989,0.0456,0.0108,0.105,0.00451,0.0826,0.0707,0.00105,0.0188,0.0308,0.0309,0.00487,0.00632,0.0352,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
182,147,2136.469387755102,1213.0,602,12579241984,3713,9765,7220,14640,771,263328,18260,681.0,756,57212,6971,2725.0,2741,388781,0.00989,0.0456,0.0113,0.105,0.00451,0.0855,0.0767,0.00104,0.0188,0.0318,0.0324,0.00505,0.00632,0.0362,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
184,148,1880.554054054054,2201.0,589,12584419328,3878,9765,7824,14640,865,292320,18458,668.0,777,66245,7377,2725.0,2841,428383,0.0103,0.0456,0.0125,0.105,0.00436,0.0855,0.0775,0.00102,0.0203,0.0318,0.0324,0.00505,0.00632,0.0365,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
186,141,1753.063829787234,2203.0,589,12583063552,4298,9765,8061,14640,865,306933,18656,669.0,777,66245,7377,2725.0,2841,443852,0.0103,0.0476,0.0125,0.105,0.00508,0.0855,0.0783,0.001,0.0203,0.0318,0.0324,0.00505,0.0065,0.0368,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
188,134,2222.5522388059703,2236.0,598,12586840064,4298,10466,8328,15128,892,306933,19928,656.0,777,66245,7377,2725.0,2841,446595,0.0103,0.0487,0.0125,0.105,0.00508,0.0899,0.0792,0.000984,0.0211,0.0318,0.0324,0.00504,0.00705,0.0374,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
190,134,2324.39552238806,2232.0,609,12596854784,4298,10466,8328,15233,892,306933,20137,643.0,777,66245,7727,2971.0,2841,447493,0.0103,0.0487,0.0125,0.115,0.00508,0.0899,0.08,0.000999,0.0211,0.0341,0.0324,0.00522,0.00727,0.0385,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
192,134,2488.082089552239,2301.0,609,12612173824,4298,10466,8328,15710,892,306933,20346,630.0,777,66245,7727,2971.0,2998,448324,0.0103,0.0487,0.0125,0.115,0.00508,0.0899,0.0808,0.00098,0.0211,0.0341,0.0324,0.00522,0.00727,0.0386,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
194,130,2583.346153846154,2268.0,611,12610596864,4298,11112,8728,15190,892,306933,20556,617.0,813,66245,7727,3117.0,2998,449227,0.0103,0.0487,0.0125,0.115,0.00508,0.0899,0.0817,0.000962,0.0217,0.0341,0.0344,0.00531,0.00727,0.0389,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
196,132,1931.0757575757575,2237.0,611,12609867776,4487,11112,8728,15085,892,306933,20765,604.0,813,74608,7727,3117.0,2998,457869,0.00998,0.0487,0.013,0.115,0.00523,0.0899,0.0825,0.000944,0.0217,0.0341,0.0365,0.00531,0.00727,0.0392,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
198,185,2837.4756756756756,2275.0,596,12613115904,4692,11112,8728,17153,927,298000,20974,678.0,813,74608,7727,3117.0,2998,451527,0.0103,0.0486,0.0134,0.115,0.00523,0.0957,0.0876,0.000925,0.0228,0.0358,0.0365,0.00531,0.00727,0.0404,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
200,117,2275.4188034188032,2244.0,596,12622041088,4692,11112,8728,17153,927,350503,21183,663.0,784,74608,7478,3117.0,3110,504056,0.0115,0.0511,0.0139,0.115,0.00539,0.0964,0.0885,0.000907,0.0228,0.0358,0.0365,0.00531,0.00727,0.0409,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
202,154,2309.1363636363635,2246.0,596,12639997952,4692,11112,8728,17153,954,350503,21393,648.0,857,74608,7427,3282.0,3110,504465,0.0115,0.0511,0.0139,0.115,0.00539,0.0994,0.0894,0.000889,0.0228,0.0358,0.0365,0.00531,0.00727,0.0412,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
204,178,2143.629213483146,2208.0,596,12644634624,4692,11853,9132,17153,954,350503,20667,633.0,857,74608,8872,3282.0,3110,506315,0.0115,0.0511,0.0139,0.122,0.00539,0.0994,0.0902,0.000926,0.0233,0.0358,0.0365,0.00531,0.00764,0.0419,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
206,138,2340.3478260869565,2210.0,600,12652445696,4692,11853,9132,17153,954,350503,23154,618.0,857,74608,8872,3282.0,3110,508787,0.0115,0.0511,0.0139,0.122,0.00539,0.0994,0.0911,0.000906,0.0233,0.0376,0.0365,0.00561,0.00804,0.0422,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
208,172,2516.3662790697676,2207.0,616,12653236224,4970,11853,9132,17836,954,350503,23376,604.0,872,74608,8872,3418.0,3014,510012,0.0115,0.0511,0.0139,0.127,0.00539,0.0994,0.092,0.000887,0.0233,0.0376,0.0365,0.00561,0.00804,0.0426,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
210,180,2353.1222222222223,2259.0,616,12661555200,4970,11853,8854,17836,954,350503,23598,589.0,905,74608,8872,3418.0,2993,509954,0.0115,0.0511,0.0139,0.127,0.00539,0.103,0.0929,0.000867,0.0233,0.0376,0.0353,0.00561,0.00804,0.0429,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
212,140,2183.1,2261.0,601,12664516608,4970,12339,8793,17836,954,367915,23820,574.0,905,76549,8872,3607.0,3511,530646,0.0122,0.0511,0.0135,0.127,0.00543,0.103,0.0937,0.000848,0.0233,0.0391,0.0396,0.00561,0.00804,0.0435,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
214,143,2258.1678321678323,2242.0,601,12660404224,4970,12339,10016,17232,963,395179,24042,478.0,905,85037,8872,3607.0,3511,567152,0.0127,0.0513,0.0151,0.127,0.00597,0.103,0.0902,0.000828,0.0241,0.0391,0.0408,0.00561,0.00804,0.0436,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
216,169,2766.846153846154,2239.0,601,12669034496,4802,12339,10016,19102,961,395179,24264,544.0,948,85037,8872,3607.0,3511,569183,0.0127,0.0558,0.0157,0.127,0.00597,0.103,0.101,0.000809,0.0241,0.0391,0.0423,0.00561,0.00804,0.0451,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
218,129,2442.5813953488373,2241.0,601,12674924544,5285,12339,10507,19809,1064,395179,24487,529.0,948,85037,9224,3607.0,3511,571526,0.0127,0.0558,0.0157,0.127,0.00597,0.107,0.102,0.000789,0.0241,0.0391,0.0423,0.00561,0.00804,0.0455,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
220,186,2553.2580645161293,2213.0,601,12683796480,5285,13258,10507,19809,1064,395179,25764,514.0,948,85037,8918,3739.0,3511,573532,0.0127,0.0558,0.0157,0.131,0.00597,0.11,0.103,0.000775,0.0234,0.0391,0.0423,0.00561,0.0085,0.0462,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
222,138,2957.2608695652175,2182.0,613,12684066816,5285,13258,10507,19809,1064,395179,25995,499.0,948,85037,8856,3739.0,3511,573688,0.0127,0.0558,0.0157,0.132,0.00597,0.11,0.104,0.000755,0.0257,0.0408,0.0423,0.00544,0.00882,0.0467,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
224,195,2686.6153846153848,2288.0,621,12683423744,5446,13940,10507,19809,1064,395179,26227,484.0,948,85037,10020,3739.0,3666,576066,0.0127,0.0558,0.0157,0.132,0.00597,0.11,0.105,0.000736,0.0271,0.0428,0.0442,0.00559,0.00882,0.0472,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
226,167,2328.5269461077846,2245.0,612,12689702912,5639,13940,10507,19809,1064,409836,26458,469.0,948,85037,10020,3739.0,3666,591132,0.0127,0.0586,0.0157,0.14,0.00597,0.11,0.106,0.000716,0.0271,0.0428,0.0442,0.00605,0.00882,0.0482,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
228,155,2638.767741935484,2247.0,594,12692893696,5639,13940,10507,20745,1064,409836,26690,455.0,1033,89199,10020,3739.0,3755,596623,0.0127,0.0586,0.0165,0.14,0.00649,0.116,0.107,0.000696,0.0271,0.0428,0.0442,0.00605,0.00882,0.0489,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
230,191,2269.7643979057593,2242.0,594,12704210944,5639,13940,10165,21537,1064,409836,26922,440.0,1033,94667,10629,4195.0,3782,603847,0.0134,0.0604,0.0165,0.14,0.00649,0.116,0.112,0.000677,0.0271,0.0428,0.0442,0.00605,0.00911,0.0496,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
232,182,2767.648351648352,2244.0,594,12705452032,5639,13940,11851,21537,1101,440367,27153,425.0,1033,94667,10629,4195.0,3905,636442,0.0129,0.0604,0.0159,0.14,0.00649,0.119,0.113,0.000657,0.0271,0.0428,0.0442,0.00605,0.00956,0.0499,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
234,155,2393.116129032258,2246.0,605,12702515200,5456,13940,11851,21537,1164,440367,27385,404.0,1033,94667,11111,4195.0,3905,637015,0.014,0.0604,0.0179,0.14,0.00649,0.119,0.114,0.000637,0.0271,0.0428,0.0458,0.00605,0.00956,0.0504,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
236,171,2730.777777777778,2247.0,595,12704518144,5950,14752,11851,21537,1164,465806,29107,390.0,1033,94667,11111,4195.0,3905,665467,0.014,0.0604,0.0179,0.14,0.00649,0.119,0.115,0.0005,0.0271,0.0428,0.0458,0.00613,0.00956,0.0504,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
238,157,2513.8471337579617,2157.0,595,12707561472,5950,15370,11851,21537,1164,465806,29351,375.0,1033,94667,11111,4195.0,3905,666315,0.014,0.0604,0.0179,0.143,0.00649,0.119,0.116,0.0005,0.0283,0.0457,0.0458,0.00613,0.00956,0.0511,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
240,183,3421.27868852459,2229.0,599,12709347328,5950,15370,11851,22763,1164,465806,29595,360.0,1033,102430,11111,4195.0,3790,675417,0.014,0.0632,0.0179,0.151,0.00673,0.119,0.121,0.0005,0.0291,0.0473,0.0444,0.00635,0.00956,0.0525,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
242,151,3180.6026490066224,2263.0,599,12718731264,5950,15370,12232,22763,1164,465806,29839,345.0,1033,102430,11111,4195.0,3764,676002,0.014,0.0632,0.0184,0.151,0.00673,0.119,0.122,0.000555,0.0301,0.0473,0.049,0.00635,0.00956,0.0531,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
244,171,3029.315789473684,2265.0,599,12721528832,6168,15370,12792,22763,1164,465806,30083,331.0,1018,102430,11111,4195.0,4109,677339,0.014,0.0632,0.0191,0.151,0.00705,0.123,0.123,0.000536,0.0301,0.0473,0.0508,0.00635,0.00956,0.0537,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
246,175,2827.84,2267.0,618,12723277824,6168,15370,13191,22000,1216,465806,30327,316.0,1157,102430,11431,4606.0,4109,678128,0.014,0.0612,0.0191,0.151,0.00705,0.13,0.124,0.000516,0.0301,0.0473,0.0508,0.00635,0.00997,0.0543,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
248,167,3666.37125748503,2268.0,618,12731256832,6168,15865,13191,23917,1258,492558,31472,301.0,1157,102430,11808,4638.0,4254,709017,0.0147,0.0642,0.0191,0.151,0.00705,0.13,0.125,0.000496,0.0301,0.0473,0.0508,0.00635,0.0104,0.0547,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
250,156,2662.0,2270.0,618,12735987712,6168,16352,13191,23917,1258,492558,31723,207.0,1157,102430,11808,4787.0,4254,709811,0.0152,0.0642,0.02,0.151,0.00705,0.13,0.126,0.000476,0.0301,0.0473,0.0508,0.00635,0.0104,0.0549,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
252,200,3286.76,2185.0,589,12742852608,6168,16988,13191,23917,1258,519685,31975,258.0,1157,109395,12523,4787.0,4254,745557,0.0152,0.0676,0.02,0.151,0.00716,0.13,0.127,0.000456,0.0312,0.0473,0.0508,0.00651,0.0104,0.0554,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
254,148,3398.2432432432433,2212.0,589,12751859712,6848,16988,13627,23917,1258,519685,32226,244.0,1157,110153,12523,4787.0,4370,747782,0.0152,0.0676,0.02,0.153,0.00743,0.13,0.133,0.000428,0.0312,0.0473,0.0535,0.00651,0.0104,0.0563,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
256,200,3378.0,2214.0,602,12752007168,6848,16988,13627,25225,1258,519685,32477,229.0,1157,113624,12523,4787.0,4370,752799,0.0152,0.0676,0.02,0.159,0.00743,0.13,0.134,0.000409,0.0312,0.0515,0.0535,0.0067,0.0104,0.0573,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
258,169,3192.7810650887573,2252.0,602,12750913536,6848,17437,13627,25225,1258,536866,32729,215.0,1157,113624,12523,4929.0,4485,770924,0.0152,0.0676,0.02,0.159,0.0077,0.13,0.135,0.00039,0.0323,0.0515,0.0535,0.0067,0.0104,0.0575,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
260,139,3649.208633093526,2254.0,602,12756807680,6848,17437,13627,25225,1258,536866,32980,201.0,1157,113624,12523,4929.0,4643,771319,0.0152,0.0676,0.02,0.159,0.0077,0.14,0.136,0.000371,0.0323,0.0515,0.0564,0.0067,0.0107,0.0586,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
262,149,3468.7449664429532,2251.0,620,12764504064,6848,17437,14111,25225,1292,536866,33231,187.0,1121,113624,12523,4929.0,4643,772039,0.0152,0.0679,0.0207,0.159,0.0077,0.14,0.137,0.000351,0.0323,0.0515,0.0564,0.0067,0.011,0.0588,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
264,214,4075.6168224299063,2354.0,620,12759343104,6848,17437,14111,25225,1330,536866,32194,173.0,1151,117098,13227,4929.0,4643,775234,0.0152,0.0679,0.022,0.159,0.0077,0.14,0.138,0.000332,0.0323,0.0515,0.0564,0.0067,0.0114,0.059,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
266,127,3764.7952755905512,2356.0,620,12769603584,6848,17437,14111,26150,1330,536866,35163,158.0,1237,117098,13227,5224.0,4705,779555,0.016,0.0679,0.022,0.159,0.0077,0.14,0.139,0.000331,0.0323,0.0515,0.0564,0.0067,0.0114,0.0592,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
268,182,4056.516483516484,2355.0,586,12772696064,6848,17437,14433,26150,1330,565081,35425,,1237,117098,13227,5224.0,4705,808195,0.016,0.0699,0.022,0.168,0.0077,0.14,0.14,0.000312,0.0349,0.0521,0.0564,0.0068,0.0114,0.0604,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
270,177,3855.700564971751,2350.0,603,12777893888,6848,18423,14433,26150,1330,565081,35687,,1237,117098,12748,5224.0,4705,808964,0.016,0.0704,0.022,0.163,0.00784,0.14,0.141,0.000293,0.0349,0.0521,0.0585,0.00708,0.0114,0.0603,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
272,117,3095.5470085470088,2345.0,603,12789780480,7445,18423,15104,27685,1330,565081,35949,,1237,123553,13849,5072.0,4705,819433,0.016,0.0726,0.022,0.17,0.00811,0.14,0.147,0.000273,0.0349,0.0521,0.0585,0.00708,0.0114,0.0617,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
274,118,5192.966101694915,2342.0,603,12784758784,7445,18818,15104,27685,1352,586632,36211,,1268,123553,13849,5037.0,4705,841658,0.016,0.0726,0.022,0.17,0.00811,0.139,0.148,0.000254,0.0349,0.0544,0.0585,0.00708,0.0114,0.0619,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
276,181,4417.055248618784,2343.0,603,12785434624,7445,18818,15104,28152,1402,586632,36473,,1313,126345,13849,5414.0,4830,845776,0.016,0.0726,0.022,0.17,0.00811,0.143,0.15,,0.0349,0.0544,0.0585,0.00708,0.0114,0.0623,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
278,180,5978.316666666667,2444.0,605,12803514368,7445,18818,15104,28152,1430,586632,36735,,1313,126345,13849,5414.0,4877,846112,0.0169,0.0713,0.022,0.17,0.00811,0.151,0.151,,0.0349,0.0544,0.0611,0.00708,0.0119,0.0632,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
280,205,5142.507317073171,2444.0,605,12800204800,7445,18818,15104,28152,1430,586632,37997,,1313,126345,14471,5414.0,5026,848145,0.0169,0.0713,0.023,0.17,0.00811,0.151,0.152,,0.0349,0.0548,0.0611,0.00708,0.0119,0.0635,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
282,121,4786.818181818182,2402.0,605,12801454080,7481,18818,15294,28152,1430,621955,38266,,1313,126345,14663,5646.0,5026,884387,0.0164,0.0713,0.023,0.175,0.00817,0.151,0.153,,0.0349,0.0548,0.0648,0.00708,0.0119,0.0642,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
284,149,3283.469798657718,2603.0,589,12804186112,7481,18818,16051,28152,1430,621955,38535,,1313,126345,14663,5646.0,5026,885414,0.0173,0.0713,0.023,0.177,0.00846,0.151,0.154,,0.0366,0.0548,0.0648,0.00706,0.0119,0.0647,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
286,191,5148.5497382198955,2659.0,602,12813516800,7481,19465,16051,28152,1430,621955,38804,,1313,133198,14663,5742.0,5026,893280,0.0173,0.0713,0.023,0.183,0.00846,0.151,0.155,,0.0366,0.0566,0.0648,0.00727,0.0119,0.0655,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
288,134,5252.962686567164,2661.0,602,12810981376,7930,20472,16051,29395,1430,636796,39073,,1313,133198,14663,5742.0,5026,911090,0.0173,0.0737,0.023,0.183,0.00846,0.151,0.151,,0.0366,0.057,0.0648,0.00727,0.0119,0.0654,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
290,207,5037.497584541063,2655.0,602,12572626944,7930,20472,16051,29395,1442,636796,39342,,1313,129198,14663,5742.0,5026,907371,0.0173,0.0737,0.0241,0.183,0.00846,0.159,0.162,,0.0366,0.0588,0.0657,0.00727,0.0125,0.0673,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
292,168,4549.119047619048,2813.0,618,12315619328,7985,20472,16051,29395,1442,636796,39611,,1365,128310,15379,5742.0,5069,907619,0.0173,0.0737,0.0241,0.183,0.00846,0.159,0.163,,0.0367,0.0588,0.0657,0.00727,0.0121,0.0674,0,,0,0,0,0,0.0,0,0,0,0,0,0
294,170,4094.6470588235297,2817.0,1110,12312473600,7985,20472,16051,30017,1515,636796,39880,,1315,136506,15379,5945.0,5259,917120,0.0173,0.0737,0.0244,0.183,0.00846,0.159,0.164,,0.0367,0.0588,0.0657,0.00734,0.0126,0.0675,0,,0,0,0,0,0.0,0,0,0,0,0,0
296,137,5070.605839416058,2835.0,1626,12323930112,7985,20472,16051,30017,1515,636796,41195,,1379,136506,15379,5945.0,5259,918500,0.0182,0.0737,0.0244,0.183,0.00873,0.159,0.165,,0.0367,0.0569,0.0657,0.00734,0.0126,0.0676,0,,0,0,0,0,0.0,0,0,0,0,0,0
298,165,4033.0,2872.0,1626,12322902016,7985,20472,16051,30017,1515,655771,41487,,1379,136506,15749,5945.0,5259,938136,0.0182,0.0737,0.0244,0.183,0.00845,0.159,0.166,,0.038,0.0592,0.0677,0.00734,0.0126,0.0681,0,,0,0,0,0,0.0,0,0,0,0,0,0
300,140,5935.571428571428,2841.0,1661,12321415168,7985,20472,17163,31945,1515,678780,41773,,1379,136506,15749,6046.0,5259,964572,0.0182,0.0734,0.0244,0.183,0.00889,0.16,0.167,,0.038,0.0592,0.0712,0.00756,0.0126,0.0687,0,,0,0,0,0,0.0,0,0,0,0,0,0
302,162,5082.333333333333,2833.0,1661,12309245952,7985,20472,17163,31945,1515,692489,42058,,1379,142014,15749,6046.0,5259,984075,0.0183,0.0774,0.0244,0.19,0.00889,0.167,0.168,,0.0379,0.0592,0.0712,0.00756,0.0126,0.0702,0,,0,0,0,0,0.0,0,0,0,0,0,0
304,127,4308.488188976378,2811.0,1661,12311965696,7985,19800,17163,31945,1515,692489,42344,,1436,142014,15749,6367.0,5259,984067,0.0183,0.0774,0.0255,0.19,0.00889,0.167,0.168,,0.0379,0.0592,0.0712,0.00756,0.0133,0.0704,0,,0,0,0,0,0.0,0,0,0,0,0,0
306,130,6785.584615384615,2811.0,1368,12322361344,8371,21588,17163,31945,1515,692489,42630,,1436,142014,16404,6367.0,5480,987404,0.0183,0.0774,0.0255,0.19,0.00889,0.167,0.163,,0.0379,0.0617,0.0712,0.00756,0.0133,0.0701,0,,0,0,0,0,0.0,0,0,0,0,0,0
308,151,5663.23178807947,2841.0,1368,12335099904,8401,21588,17163,32270,1540,692489,42881,,1436,137896,16404,6367.0,5516,983952,0.0183,0.0774,0.0255,0.19,0.00933,0.167,0.173,,0.0396,0.0617,0.0712,0.00756,0.0134,0.0712,0,,0,0,0,0,0.0,0,0,0,0,0,0
310,233,6579.309012875537,2833.0,1368,12326481920,8401,21588,17163,32270,1554,692489,43325,,1436,136949,16404,6367.0,5516,983464,0.0183,0.0774,0.0258,0.191,0.00933,0.167,0.173,,0.0396,0.0617,0.0712,0.00756,0.0134,0.0712,0,,0,0,0,0,0.0,0,0,0,0,0,0
312,183,6584.628415300546,2650.0,1071,12324569088,8401,21588,17942,32270,1565,692489,44316,,1438,152241,16655,6367.0,5516,1000789,0.0191,0.0774,0.0258,0.191,0.00938,0.167,0.179,,0.0396,0.0617,0.0712,0.00746,0.0134,0.0718,0,,0,0,0,0,0.0,0,0,0,0,0,0
314,154,5603.272727272727,2707.0,1053,12324421632,8401,21588,18067,32270,1618,700385,44623,,1438,152241,16655,6367.0,5516,1009170,0.0191,0.0769,0.0258,0.197,0.00938,0.169,0.18,,0.0396,0.0598,0.0712,0.00772,0.0134,0.0724,0,,0,0,0,0,0.0,0,0,0,0,0,0
316,178,6952.056179775281,2667.0,1053,12323352576,8401,22025,18067,32270,1618,723186,44930,,1438,152241,16655,6436.0,5516,1032784,0.0191,0.0769,0.0271,0.197,0.00938,0.176,0.18,,0.0396,0.0618,0.0712,0.00772,0.0134,0.0732,0,,0,0,0,0,0.0,0,0,0,0,0,0
318,212,5042.518867924528,2596.0,1053,12332949504,8401,22831,18067,33427,1618,723186,45237,,1465,152241,17329,6436.0,5596,1035835,0.0191,0.079,0.0271,0.197,0.00938,0.176,0.18,,0.0391,0.0639,0.076,0.00772,0.0134,0.0739,0,,0,0,0,0,0.0,0,0,0,0,0,0
320,135,5433.444444444444,2600.0,1082,12339957760,8768,22831,18067,33427,1618,723186,45544,,1512,152241,17329,6753.0,5792,1037069,0.0191,0.079,0.0271,0.197,0.00938,0.176,0.18,,0.0391,0.0639,0.076,0.00772,0.0139,0.074,0,,0,0,0,0,0.0,0,0,0,0,0,0
322,137,4356.970802919708,2646.0,1065,12356448256,8768,22085,18067,33725,1618,723186,45851,,1512,152241,17427,6753.0,5792,1037026,0.0191,0.079,0.0271,0.197,0.00938,0.176,0.18,,0.0406,0.0639,0.076,0.00772,0.014,0.0741,0,,0,0,0,0,0.0,0,0,0,0,0,0
324,0,0.0,2656.0,1078,12357066752,8836,23046,18067,33725,1636,733142,46039,,1512,153705,17427,6753.0,5788,1049675,0.0191,0.0788,0.0271,0.197,0.00964,0.176,0.189,,0.0406,0.0639,0.076,0.00792,0.014,0.075,0,,0,0,0,0,0.0,0,0,0,0,0,0
326,0,0.0,2663.0,1078,12353105920,8836,23046,18348,33725,1636,740884,46888,,1512,158218,17427,6753.0,5788,1063062,0.0199,0.0788,0.0271,0.19,0.0097,0.176,0.19,,0.0406,0.0639,0.076,0.00792,0.014,0.0745,0,,0,0,0,0,0.0,0,0,0,0,0,0
328,0,0.0,3223.0,1054,12346630144,8836,23046,18476,33725,1636,746023,47642,,1512,158218,17427,6755.0,5788,1069085,0.0199,0.08,0.0271,0.196,0.0097,0.176,0.19,,0.0406,0.0639,0.076,0.00788,0.014,0.0751,0,,0,0,0,0,0.0,0,0,0,0,0,0
330,0,0.0,3257.0,1054,12341325824,8836,23046,19075,33725,1676,770938,47966,,1498,158218,17427,6755.0,5788,1094948,0.0199,0.08,0.0271,0.19,0.0097,0.171,0.19,,0.0406,0.066,0.076,0.00788,0.014,0.0743,0,,0,0,0,0,0.0,0,0,0,0,0,0
332,0,0.0,3762.0,1054,12335190016,8836,23046,18386,34723,1676,770938,48289,,1498,158218,17959,6755.0,5788,1096111,0.0195,0.08,0.0279,0.191,0.0097,0.174,0.19,,0.0406,0.066,0.076,0.00788,0.0137,0.0747,0,,0,0,0,0,0.0,0,0,0,0,0,0
334,0,0.0,3723.0,1054,12334342144,9201,23046,18573,34723,1676,756080,48546,,1498,158218,17959,6755.0,5788,1082064,0.0195,0.08,0.0279,0.197,0.0097,0.179,0.19,,0.0393,0.0637,0.0743,0.00788,0.0137,0.0752,0,,0,0,0,0,0.0,0,0,0,0,0,0
336,-18400,0.0,3754.0,1079,12337364992,8849,23803,18573,34723,1676,756080,48546,,1543,158218,17959,6755.0,5805,1082530,0.0195,0.08,0.0279,0.197,0.00969,0.179,0.19,,0.0386,0.0636,0.0748,0.00788,0.0141,0.0752,0,,0,0,0,0,0.0,0,0,0,0,0,0
338,34,259.52941176470586,3754.0,1079,12319117312,8849,22815,18573,33424,1676,756080,47027,,1543,152972,17959,6669.0,5982,1073569,0.0195,0.08,0.0268,0.197,0.00975,0.179,0.191,,0.0389,0.0636,0.0776,0.00788,0.0141,0.0754,0,,0,0,0,0,0.0,0,0,0,0,0,0
340,82,346.780487804878,3789.0,1071,12253065216,8849,22815,18573,33424,1676,756080,47027,,1543,158142,17217,6669.0,5790,1077805,0.0195,0.0772,0.0268,0.197,0.0101,0.179,0.191,,0.0401,0.0636,0.0776,0.00798,0.0141,0.0753,0,,0,0,0,0,0.0,0,0,0,0,0,0
