"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 11:47:58,1049362
2024-06-17 11:48:00,1023644
2024-06-17 11:48:02,1006849
2024-06-17 11:48:04,1000890
2024-06-17 11:48:06,999334
2024-06-17 11:48:08,1003519
2024-06-17 11:48:10,1003540
2024-06-17 11:48:12,993871
2024-06-17 11:48:14,966256
2024-06-17 11:48:16,967266
2024-06-17 11:48:18,966215
2024-06-17 11:48:20,964508
2024-06-17 11:48:22,964320
2024-06-17 11:48:24,962901
2024-06-17 11:48:26,957294
2024-06-17 11:48:28,952298
2024-06-17 11:48:30,950402
2024-06-17 11:48:32,927672
2024-06-17 11:48:34,917781
2024-06-17 11:48:36,916701
2024-06-17 11:48:38,915541
2024-06-17 11:48:40,907790
2024-06-17 11:48:42,906869
2024-06-17 11:48:44,888644
2024-06-17 11:48:46,883187
2024-06-17 11:48:48,886370
2024-06-17 11:48:50,885462
2024-06-17 11:48:52,882665
2024-06-17 11:48:54,875139
2024-06-17 11:48:56,874294
2024-06-17 11:48:58,852696
2024-06-17 11:49:00,851174
2024-06-17 11:49:02,849771
2024-06-17 11:49:04,833987
2024-06-17 11:49:06,833512
2024-06-17 11:49:08,833269
2024-06-17 11:49:10,829196
2024-06-17 11:49:12,812784
2024-06-17 11:49:14,813123
2024-06-17 11:49:16,809912
2024-06-17 11:49:18,805050
2024-06-17 11:49:20,792542
2024-06-17 11:49:22,792972
2024-06-17 11:49:24,780741
2024-06-17 11:49:26,780741
2024-06-17 11:49:28,777236
2024-06-17 11:49:30,776600
2024-06-17 11:49:32,772893
2024-06-17 11:49:34,758307
2024-06-17 11:49:36,756406
2024-06-17 11:49:38,745706
2024-06-17 11:49:40,745610
2024-06-17 11:49:42,744023
2024-06-17 11:49:44,744023
2024-06-17 11:49:46,739724
2024-06-17 11:49:48,739154
2024-06-17 11:49:50,726650
2024-06-17 11:49:52,726395
2024-06-17 11:49:54,709380
2024-06-17 11:49:56,704742
2024-06-17 11:49:58,710293
2024-06-17 11:50:00,675292
2024-06-17 11:50:02,689973
2024-06-17 11:50:04,686049
2024-06-17 11:50:06,684948
2024-06-17 11:50:08,680068
2024-06-17 11:50:10,680337
2024-06-17 11:50:12,680322
2024-06-17 11:50:14,679580
2024-06-17 11:50:16,679572
2024-06-17 11:50:18,634927
2024-06-17 11:50:20,650585
2024-06-17 11:50:22,648362
2024-06-17 11:50:24,648071
2024-06-17 11:50:26,643050
2024-06-17 11:50:28,642155
2024-06-17 11:50:30,645822
2024-06-17 11:50:32,644324
2024-06-17 11:50:34,644236
2024-06-17 11:50:36,603132
2024-06-17 11:50:38,608546
2024-06-17 11:50:40,596241
2024-06-17 11:50:42,610490
2024-06-17 11:50:44,610256
2024-06-17 11:50:46,607350
2024-06-17 11:50:48,610741
2024-06-17 11:50:50,609296
2024-06-17 11:50:52,609360
2024-06-17 11:50:54,608378
2024-06-17 11:50:56,584489
2024-06-17 11:50:58,581953
2024-06-17 11:51:00,580662
2024-06-17 11:51:02,581399
2024-06-17 11:51:04,580640
2024-06-17 11:51:06,579562
2024-06-17 11:51:08,575322
2024-06-17 11:51:10,574772
2024-06-17 11:51:12,559509
2024-06-17 11:51:14,561292
2024-06-17 11:51:16,560347
2024-06-17 11:51:18,557639
2024-06-17 11:51:20,557944
2024-06-17 11:51:22,556551
2024-06-17 11:51:24,536411
2024-06-17 11:51:26,536503
2024-06-17 11:51:28,536525
2024-06-17 11:51:30,533359
2024-06-17 11:51:32,538150
2024-06-17 11:51:34,537873
2024-06-17 11:51:36,493220
2024-06-17 11:51:38,504787
2024-06-17 11:51:40,488521
2024-06-17 11:51:42,506042
2024-06-17 11:51:44,506241
2024-06-17 11:51:46,505724
2024-06-17 11:51:48,506404
2024-06-17 11:51:50,506690
2024-06-17 11:51:52,506067
2024-06-17 11:51:54,462535
2024-06-17 11:51:56,482469
2024-06-17 11:51:58,473513
2024-06-17 11:52:00,474990
2024-06-17 11:52:02,474504
2024-06-17 11:52:04,473519
2024-06-17 11:52:06,475719
2024-06-17 11:52:08,475963
2024-06-17 11:52:10,474755
2024-06-17 11:52:12,446084
2024-06-17 11:52:14,465631
2024-06-17 11:52:16,466102
2024-06-17 11:52:18,466661
2024-06-17 11:52:20,466981
2024-06-17 11:52:22,467587
2024-06-17 11:52:24,474751
2024-06-17 11:52:26,478853
2024-06-17 11:52:28,498596
2024-06-17 11:52:30,500159
2024-06-17 11:52:32,502604
2024-06-17 11:52:34,503139
2024-06-17 11:52:36,503242
2024-06-17 11:52:38,510228
2024-06-17 11:52:40,511201
2024-06-17 11:52:42,513764
2024-06-17 11:52:44,520792
2024-06-17 11:52:46,533127
2024-06-17 11:52:48,534745
2024-06-17 11:52:50,535855
2024-06-17 11:52:52,535855
2024-06-17 11:52:54,544852
2024-06-17 11:52:56,548042
2024-06-17 11:52:58,548277
2024-06-17 11:53:00,549768
2024-06-17 11:53:02,562223
2024-06-17 11:53:04,563438
2024-06-17 11:53:06,569609
2024-06-17 11:53:08,570904
2024-06-17 11:53:10,571376
2024-06-17 11:53:12,574273
2024-06-17 11:53:14,577908
2024-06-17 11:53:16,580629
2024-06-17 11:53:18,592939
2024-06-17 11:53:20,593896
2024-06-17 11:53:22,581037
2024-06-17 11:53:24,599582
2024-06-17 11:53:26,602922
2024-06-17 11:53:28,603624
2024-06-17 11:53:30,604329
2024-06-17 11:53:32,604329
2024-06-17 11:53:34,612274
2024-06-17 11:53:36,611618
2024-06-17 11:53:38,612104
2024-06-17 11:53:40,618453
2024-06-17 11:53:42,617773
2024-06-17 11:53:44,628634
2024-06-17 11:53:46,628968
2024-06-17 11:53:48,633882
2024-06-17 11:53:50,633956
2024-06-17 11:53:52,635250
